;1-minute;averaged;Real-time;Interplanetary;Magnetic;Field;Values;

; ; ; ;Modified;Seconds
UT Date; ; ;Time;Julian;of the;-----------------------;GSM;Coordinates;----------------------
YR;MO;DA;HHMM;Day;Day;S;Bx;By;Bz;Bt;Lat,;Long,
2014;09;13;1719;56913;62340;0;9,5;-2,9;10,0;14,1;45,2;342,7
2014;09;13;1720;56913;62400;0;9,4;-2,9;10,1;14,1;45,8;342,8
2014;09;13;1721;56913;62460;0;9,3;-2,9;10,2;14,1;46,2;342,5
2014;09;13;1722;56913;62520;0;9,3;-3,2;10,1;14,1;45,7;341,0
2014;09;13;1723;56913;62580;0;9,1;-3,0;10,2;14,0;46,9;341,5
2014;09;13;1724;56913;62640;0;9,1;-3,4;10,2;14,0;46,3;339,3
2014;09;13;1725;56913;62700;0;7,9;-5,7;10,1;14,0;46,0;324,4
2014;09;13;1726;56913;62760;0;7,8;-6,6;9,6;14,0;43,2;319,9
2014;09;13;1727;56913;62820;0;7,0;-7,3;9,8;14,1;44,0;314,1
2014;09;13;1728;56913;62880;0;6,9;-7,5;9,7;14,1;43,5;312,3
2014;09;13;1729;56913;62940;0;6,8;-7,8;9,6;14,1;43,1;311,1
2014;09;13;1730;56913;63000;0;6,7;-7,9;9,5;14,1;42,6;310,2
2014;09;13;1731;56913;63060;0;6,6;-7,9;9,6;14,1;42,8;309,8
2014;09;13;1732;56913;63120;0;6,4;-8,1;9,6;14,1;43,1;308,3
2014;09;13;1733;56913;63180;0;6,3;-8,2;9,6;14,1;42,8;307,4
2014;09;13;1734;56913;63240;0;6,2;-8,4;9,5;14,1;42,2;306,4
2014;09;13;1735;56913;63300;0;5,7;-8,8;9,4;14,1;41,8;302,9
2014;09;13;1736;56913;63360;0;6,3;-8,5;9,3;14,1;41,1;306,5
2014;09;13;1737;56913;63420;0;5,5;-9,1;9,3;14,1;41,2;301,2
2014;09;13;1738;56913;63480;0;5,3;-9,5;9,2;14,3;40,3;299,0
2014;09;13;1739;56913;63540;0;5,9;-9,2;9,1;14,3;39,8;302,6
2014;09;13;1740;56913;63600;0;6,3;-8,8;9,1;14,2;40,1;305,5
2014;09;13;1741;56913;63660;0;6,2;-8,9;9,1;14,2;39,9;304,8
2014;09;13;1742;56913;63720;0;6,3;-8,9;8,9;14,1;39,3;305,3
2014;09;13;1743;56913;63780;0;5,9;-9,2;8,8;14,0;38,8;302,5
2014;09;13;1744;56913;63840;0;5,9;-8,8;9,2;14,0;41,0;303,9
2014;09;13;1745;56913;63900;0;7,1;-8,5;8,5;14,0;37,6;309,8
2014;09;13;1746;56913;63960;0;6,9;-7,9;9,1;13,9;40,9;310,9
2014;09;13;1747;56913;64020;0;7,4;-7,8;8,5;13,8;38,2;313,4
2014;09;13;1748;56913;64080;0;9,7;-4,8;7,8;13,3;35,8;333,8
2014;09;13;1749;56913;64140;0;10,6;-2,7;7,9;13,5;35,6;345,9
2014;09;13;1750;56913;64200;0;10,4;-1,2;8,3;13,4;38,3;353,4
2014;09;13;1751;56913;64260;0;9,0;-0,8;9,4;13,1;46,1;355,1
2014;09;13;1752;56913;64320;0;8,4;-0,2;10,0;13,0;49,9;358,8
2014;09;13;1753;56913;64380;0;8,6;-0,5;9,7;13,0;48,4;356,7
2014;09;13;1754;56913;64440;0;8,2;-0,6;10,2;13,1;51,0;356,2
2014;09;13;1755;56913;64500;0;7,7;-3,6;10,0;13,1;49,5;335,3
2014;09;13;1756;56913;64560;0;7,8;-4,2;9,8;13,2;47,9;331,7
2014;09;13;1757;56913;64620;0;8,0;-3,9;9,7;13,2;47,4;334,1
2014;09;13;1758;56913;64680;0;7,6;-4,2;9,9;13,2;48,8;330,9
2014;09;13;1759;56913;64740;0;8,1;-3,8;9,6;13,2;47,1;335,1
2014;09;13;1800;56913;64800;0;8,3;-3,5;9,6;13,2;47,0;337,1
2014;09;13;1801;56913;64860;0;8,2;-3,6;9,6;13,2;47,1;336,2
2014;09;13;1802;56913;64920;0;7,9;-4,0;9,7;13,2;47,4;333,3
2014;09;13;1803;56913;64980;0;7,2;-4,5;10,0;13,1;49,5;328,1
2014;09;13;1804;56913;65040;0;7,0;-4,3;10,1;13,0;50,7;328,4
2014;09;13;1805;56913;65100;0;7,2;-4,1;9,9;12,9;50,0;330,6
2014;09;13;1806;56913;65160;0;7,4;-4,1;9,8;12,9;49,3;331,1
2014;09;13;1807;56913;65220;0;7,4;-3,9;9,8;12,9;49,3;332,0
2014;09;13;1808;56913;65280;0;7,5;-3,8;9,7;12,8;49,1;333,0
2014;09;13;1809;56913;65340;0;7,4;-4,0;9,7;12,8;48,9;331,7
2014;09;13;1810;56913;65400;0;7,7;-3,6;9,6;12,8;48,6;335,0
2014;09;13;1811;56913;65460;0;7,9;-3,9;9,3;12,8;46,7;334,1
2014;09;13;1812;56913;65520;0;8,0;-3,6;9,3;12,8;46,6;335,7
2014;09;13;1813;56913;65580;0;8,0;-3,2;9,5;12,8;47,7;338,3
2014;09;13;1814;56913;65640;0;7,7;-3,8;9,5;12,8;47,7;333,5
2014;09;13;1815;56913;65700;0;7,6;-3,7;9,5;12,7;48,1;334,0
2014;09;13;1816;56913;65760;0;6,8;-4,6;9,6;12,7;49,6;325,9
2014;09;13;1817;56913;65820;0;6,8;-4,8;9,6;12,7;49,2;324,7
2014;09;13;1818;56913;65880;0;7,9;-3,2;9,2;12,6;47,2;338,0
2014;09;13;1819;56913;65940;0;8,0;-2,6;9,3;12,5;47,8;342,3
2014;09;13;1820;56913;66000;0;7,8;-3,0;9,4;12,5;48,4;339,2
2014;09;13;1821;56913;66060;0;7,7;-3,6;9,3;12,6;47,5;335,0
2014;09;13;1822;56913;66120;0;8,0;-3,3;9,2;12,6;46,8;337,3
2014;09;13;1823;56913;66180;0;8,0;-2,7;9,3;12,6;47,6;341,5
2014;09;13;1824;56913;66240;0;8,1;-2,2;9,3;12,5;47,8;344,5
2014;09;13;1825;56913;66300;0;8,6;-0,8;9,0;12,5;46,1;354,4
2014;09;13;1826;56913;66360;0;8,4;-2,0;9,1;12,5;46,3;346,9
2014;09;13;1827;56913;66420;0;8,2;-2,5;9,3;12,7;47,3;342,9
2014;09;13;1828;56913;66480;0;8,4;-1,8;9,2;12,6;46,8;347,8
2014;09;13;1829;56913;66540;0;8,4;-1,8;9,2;12,6;47,1;348,2
2014;09;13;1830;56913;66600;0;8,0;-2,4;9,5;12,6;48,7;342,9
2014;09;13;1831;56913;66660;0;7,6;-2,7;9,8;12,6;50,6;340,5
2014;09;13;1832;56913;66720;0;7,9;-2,8;9,4;12,6;48,2;340,7
2014;09;13;1833;56913;66780;0;8,1;-2,5;9,4;12,6;48,0;343,1
2014;09;13;1834;56913;66840;0;8,0;-2,5;9,4;12,7;48,2;342,5
2014;09;13;1835;56913;66900;0;7,8;-3,2;9,5;12,7;48,7;337,7
2014;09;13;1836;56913;66960;0;7,4;-3,3;9,8;12,7;50,6;335,7
2014;09;13;1837;56913;67020;0;7,3;-3,6;9,8;12,7;50,0;333,7
2014;09;13;1838;56913;67080;0;7,1;-3,6;9,9;12,7;51,2;333,3
2014;09;13;1839;56913;67140;0;7,0;-3,8;9,9;12,7;51,1;331,4
2014;09;13;1840;56913;67200;0;6,9;-3,9;9,9;12,7;51,4;330,7
2014;09;13;1841;56913;67260;0;7,0;-4,4;9,7;12,7;49,6;327,7
2014;09;13;1842;56913;67320;0;6,9;-3,5;9,8;12,6;51,7;333,1
2014;09;13;1843;56913;67380;0;7,3;-2,5;9,9;12,6;52,0;340,8
2014;09;13;1844;56913;67440;0;7,7;-1,8;9,8;12,6;51,0;347,1
2014;09;13;1845;56913;67500;0;7,2;-2,3;10,1;12,6;53,5;342,4
2014;09;13;1846;56913;67560;0;6,8;-2,7;10,3;12,6;54,5;338,4
2014;09;13;1847;56913;67620;0;6,8;-3,1;10,2;12,6;53,6;335,6
2014;09;13;1848;56913;67680;0;7,0;-2,6;10,1;12,5;53,4;339,9
2014;09;13;1849;56913;67740;0;7,9;-1,0;9,3;12,2;49,5;352,7
2014;09;13;1850;56913;67800;0;8,2;0,1;8,7;12,0;46,7;0,7
2014;09;13;1851;56913;67860;0;8,1;-0,0;8,7;11,9;47,2;359,9
2014;09;13;1852;56913;67920;0;8,1;0,2;8,6;11,9;46,6;1,1
2014;09;13;1853;56913;67980;0;8,1;0,3;8,5;11,7;46,5;2,1
2014;09;13;1854;56913;68040;0;8,1;0,3;8,7;11,9;46,7;2,2
2014;09;13;1855;56913;68100;0;8,1;0,8;8,7;11,9;47,0;5,8
2014;09;13;1856;56913;68160;0;7,9;0,8;8,8;11,9;47,8;5,7
2014;09;13;1857;56913;68220;0;7,3;-1,0;9,0;11,7;50,7;352,1
2014;09;13;1858;56913;68280;0;6,5;-5,8;8,2;12,0;42,9;318,2
2014;09;13;1859;56913;68340;0;7,0;-5,4;8,1;12,0;42,8;322,4
2014;09;13;1900;56913;68400;0;7,1;-4,8;8,4;12,0;44,6;325,9
2014;09;13;1901;56913;68460;0;7,2;-4,2;8,5;11,9;45,7;329,7
2014;09;13;1902;56913;68520;0;7,2;-4,1;8,3;11,7;45,1;330,2
2014;09;13;1903;56913;68580;0;7,3;-3,5;8,3;11,6;45,7;334,4
2014;09;13;1904;56913;68640;0;7,1;-2,7;8,2;11,2;47,1;339,1
2014;09;13;1905;56913;68700;0;7,6;-1,9;7,8;11,0;44,9;345,8
2014;09;13;1906;56913;68760;0;7,9;0,7;7,3;10,7;42,6;4,9
2014;09;13;1907;56913;68820;0;7,6;1,1;7,4;10,6;43,9;8,4
2014;09;13;1908;56913;68880;0;7,5;0,4;7,5;10,7;45,0;2,9
2014;09;13;1909;56913;68940;0;7,7;-0,8;7,5;10,8;44,3;354,0
2014;09;13;1910;56913;69000;0;7,5;-0,9;7,7;10,8;45,8;353,0
2014;09;13;1911;56913;69060;0;7,1;0,9;7,9;10,7;48,1;7,2
2014;09;13;1912;56913;69120;0;6,5;1,9;8,2;10,6;50,4;16,0
2014;09;13;1913;56913;69180;0;6,5;-1,0;7,7;10,1;49,5;350,8
2014;09;13;1914;56913;69240;0;5,6;-6,7;6,6;10,9;37,1;309,9
2014;09;13;1915;56913;69300;0;5,3;-6,9;6,6;10,9;37,3;307,7
2014;09;13;1916;56913;69360;0;5,7;-6,9;6,4;11,0;35,6;309,4
2014;09;13;1917;56913;69420;0;4,8;-7,3;6,7;11,0;37,4;303,2
2014;09;13;1918;56913;69480;0;6,0;-6,9;6,9;11,4;37,0;311,1
2014;09;13;1919;56913;69540;0;6,4;-6,5;7,1;11,5;37,9;314,7
2014;09;13;1920;56913;69600;0;6,2;-6,7;7,2;11,6;38,5;312,8
2014;09;13;1921;56913;69660;0;5,7;-6,7;7,5;11,6;40,6;310,0
2014;09;13;1922;56913;69720;0;5,6;-6,8;7,4;11,5;40,1;309,6
2014;09;13;1923;56913;69780;0;6,3;-6,1;7,5;11,6;40,7;315,9
2014;09;13;1924;56913;69840;0;6,3;-5,9;7,8;11,6;42,2;316,8
2014;09;13;1925;56913;69900;0;6,3;-5,7;7,7;11,5;42,3;317,7
2014;09;13;1926;56913;69960;0;6,3;-4,9;8,1;11,4;45,3;322,2
2014;09;13;1927;56913;70020;0;6,4;-4,7;8,0;11,3;45,4;323,4
2014;09;13;1928;56913;70080;0;6,6;-4,5;7,9;11,2;44,5;325,8
2014;09;13;1929;56913;70140;0;7,3;-3,7;7,6;11,2;43,0;332,7
2014;09;13;1930;56913;70200;0;6,8;-4,5;7,8;11,3;44,0;326,4
2014;09;13;1931;56913;70260;0;6,4;-5,0;7,9;11,3;44,1;322,2
2014;09;13;1932;56913;70320;0;6,5;-5,0;7,8;11,3;43,7;322,0
2014;09;13;1933;56913;70380;0;7,0;-4,3;7,9;11,4;43,8;328,7
2014;09;13;1934;56913;70440;0;7,3;-3,8;7,9;11,4;44,1;332,4
2014;09;13;1935;56913;70500;0;7,0;-4,8;7,7;11,4;42,2;325,7
2014;09;13;1936;56913;70560;0;7,0;-4,4;7,8;11,4;43,4;327,8
2014;09;13;1937;56913;70620;0;7,0;-3,9;8,1;11,4;45,2;331,0
2014;09;13;1938;56913;70680;0;6,7;-4,4;8,1;11,4;45,1;326,5
2014;09;13;1939;56913;70740;0;7,3;-3,3;8,1;11,4;45,2;335,6
2014;09;13;1940;56913;70800;0;7,2;-3,1;8,3;11,4;46,5;336,5
2014;09;13;1941;56913;70860;0;6,9;-3,6;8,3;11,4;46,9;332,1
2014;09;13;1942;56913;70920;0;6,7;-3,8;8,2;11,2;46,6;330,3
2014;09;13;1943;56913;70980;0;7,3;-2,5;8,1;11,2;46,3;341,3
2014;09;13;1944;56913;71040;0;7,4;-2,8;8,2;11,3;46,1;339,3
2014;09;13;1945;56913;71100;0;7,3;-2,5;8,1;11,2;46,4;340,9
2014;09;13;1946;56913;71160;0;7,1;-2,5;8,4;11,3;48,2;340,7
2014;09;13;1947;56913;71220;0;6,6;-3,4;8,4;11,2;48,5;332,9
2014;09;13;1948;56913;71280;0;7,6;-0,3;8,2;11,2;47,4;357,4
2014;09;13;1949;56913;71340;0;7,2;-1,4;8,4;11,2;48,9;348,8
2014;09;13;1950;56913;71400;0;7,1;-2,0;8,5;11,2;49,1;344,1
2014;09;13;1951;56913;71460;0;6,8;-2,4;8,7;11,3;50,6;340,6
2014;09;13;1952;56913;71520;0;6,5;-3,5;8,5;11,2;49,0;331,8
2014;09;13;1953;56913;71580;0;7,3;-1,3;8,4;11,2;48,6;349,6
2014;09;13;1954;56913;71640;0;7,1;-0,9;8,6;11,2;50,2;353,0
2014;09;13;1955;56913;71700;0;7,2;-1,1;8,4;11,1;48,8;351,4
2014;09;13;1956;56913;71760;0;6,4;-3,8;8,2;11,1;47,8;329,2
2014;09;13;1957;56913;71820;0;6,7;-3,6;8,2;11,2;47,4;331,6
2014;09;13;1958;56913;71880;0;5,9;-5,5;7,8;11,3;44,1;316,9
2014;09;13;1959;56913;71940;0;5,6;-5,6;8,0;11,2;45,3;315,1
2014;09;13;2000;56913;72000;0;6,0;-5,0;8,0;11,2;45,8;320,2
2014;09;13;2001;56913;72060;0;6,1;-4,7;8,1;11,2;46,5;322,1
2014;09;13;2002;56913;72120;0;5,7;-4,8;8,4;11,2;48,3;319,4
2014;09;13;2003;56913;72180;0;5,9;-4,8;8,3;11,2;47,3;320,8
2014;09;13;2004;56913;72240;0;6,0;-5,1;8,1;11,3;45,8;319,7
2014;09;13;2005;56913;72300;0;6,0;-5,5;7,7;11,2;43,5;317,6
2014;09;13;2006;56913;72360;0;6,1;-5,7;7,4;11,2;41,6;317,0
2014;09;13;2007;56913;72420;0;6,2;-5,5;7,5;11,2;42,3;318,8
2014;09;13;2008;56913;72480;0;6,3;-5,3;7,6;11,2;42,6;320,2
2014;09;13;2009;56913;72540;0;6,1;-5,3;7,7;11,2;43,6;318,9
2014;09;13;2010;56913;72600;0;5,9;-5,7;7,6;11,2;42,9;316,0
2014;09;13;2011;56913;72660;0;6,1;-5,4;7,5;11,1;42,7;318,6
2014;09;13;2012;56913;72720;0;6,2;-5,3;7,5;11,0;42,6;319,4
2014;09;13;2013;56913;72780;0;6,1;-5,3;7,3;11,0;42,1;319,0
2014;09;13;2014;56913;72840;0;6,3;-5,2;7,1;10,8;40,7;320,6
2014;09;13;2015;56913;72900;0;6,6;-4,0;7,5;10,8;44,0;329,0
2014;09;13;2016;56913;72960;0;5,8;-5,9;6,6;10,6;38,5;314,7
2014;09;13;2017;56913;73020;0;5,7;-6,2;6,9;10,9;39,4;312,7
2014;09;13;2018;56913;73080;0;5,7;-5,5;8,0;11,2;45,4;316,0
2014;09;13;2019;56913;73140;0;5,9;-5,1;8,1;11,2;45,9;319,0
2014;09;13;2020;56913;73200;0;5,9;-5,5;7,7;11,2;43,6;317,1
2014;09;13;2021;56913;73260;0;5,9;-5,8;7,6;11,2;42,5;315,8
2014;09;13;2022;56913;73320;0;6,1;-5,8;7,5;11,3;41,6;316,2
2014;09;13;2023;56913;73380;0;6,2;-6,0;7,4;11,3;40,6;316,2
2014;09;13;2024;56913;73440;0;6,2;-5,9;7,4;11,3;40,9;316,7
2014;09;13;2025;56913;73500;0;6,1;-5,8;7,6;11,3;42,2;316,7
2014;09;13;2026;56913;73560;0;5,9;-5,8;7,8;11,3;43,1;315,6
2014;09;13;2027;56913;73620;0;6,3;-5,6;7,6;11,3;41,8;318,4
2014;09;13;2028;56913;73680;0;6,3;-5,5;7,6;11,3;42,1;318,9
2014;09;13;2029;56913;73740;0;6,2;-5,5;7,7;11,3;42,9;318,4
2014;09;13;2030;56913;73800;0;6,2;-5,5;7,6;11,2;42,4;318,1
2014;09;13;2031;56913;73860;0;6,4;-5,3;7,5;11,2;42,0;320,5
2014;09;13;2032;56913;73920;0;7,1;-6,0;5,9;11,0;32,3;319,9
2014;09;13;2033;56913;73980;0;6,4;-4,9;7,5;11,0;42,7;322,7
2014;09;13;2034;56913;74040;0;6,1;-3,7;8,4;11,0;49,7;328,7
2014;09;13;2035;56913;74100;0;6,0;-3,2;8,5;11,0;51,2;331,8
2014;09;13;2036;56913;74160;0;6,3;-3,4;8,3;11,0;49,2;331,7
2014;09;13;2037;56913;74220;0;6,5;-4,5;7,3;10,7;43,1;325,3
2014;09;13;2038;56913;74280;0;6,2;-4,2;7,7;10,7;45,7;326,1
2014;09;13;2039;56913;74340;0;6,5;-4,5;7,2;10,6;42,4;325,4
2014;09;13;2040;56913;74400;0;6,6;-4,4;7,1;10,7;41,5;326,2
2014;09;13;2041;56913;74460;0;6,6;-4,2;7,2;10,6;42,4;327,9
2014;09;13;2042;56913;74520;0;6,8;-4,1;6,7;10,4;39,9;328,8
2014;09;13;2043;56913;74580;0;6,6;-3,9;7,1;10,4;42,8;329,1
2014;09;13;2044;56913;74640;0;6,0;-3,3;7,7;10,3;48,5;330,7
2014;09;13;2045;56913;74700;0;6,1;-2,7;7,9;10,3;49,7;336,5
2014;09;13;2046;56913;74760;0;6,1;-2,9;7,6;10,2;48,4;334,4
2014;09;13;2047;56913;74820;0;6,5;-1,9;7,7;10,2;48,6;343,3
2014;09;13;2048;56913;74880;0;6,6;-1,8;7,5;10,2;47,5;345,2
2014;09;13;2049;56913;74940;0;6,3;-2,5;7,5;10,0;47,9;338,3
2014;09;13;2050;56913;75000;0;6,6;-1,9;7,3;10,1;46,9;343,8
2014;09;13;2051;56913;75060;0;6,5;-1,9;7,3;10,0;47,1;343,9
2014;09;13;2052;56913;75120;0;6,5;-2,1;7,4;10,1;47,1;342,5
2014;09;13;2053;56913;75180;0;6,6;-2,5;7,4;10,2;46,3;339,0
2014;09;13;2054;56913;75240;0;6,6;-2,7;7,4;10,3;45,7;337,5
2014;09;13;2055;56913;75300;0;6,8;-2,9;7,1;10,2;43,8;336,6
2014;09;13;2056;56913;75360;0;6,0;-5,0;6,7;10,3;40,6;320,2
2014;09;13;2057;56913;75420;0;6,1;-4,8;6,8;10,3;41,2;321,5
2014;09;13;2058;56913;75480;0;6,2;-4,7;6,8;10,3;41,0;322,9
2014;09;13;2059;56913;75540;0;6,0;-4,9;7,0;10,5;41,8;320,7
2014;09;13;2100;56913;75600;0;5,6;-5,1;7,3;10,5;43,9;317,5
2014;09;13;2101;56913;75660;0;5,6;-5,5;7,2;10,6;42,5;315,5
2014;09;13;2102;56913;75720;0;5,4;-5,5;7,4;10,7;43,7;314,3
2014;09;13;2103;56913;75780;0;5,9;-5,0;7,4;10,7;43,8;319,5
2014;09;13;2104;56913;75840;0;5,8;-4,9;7,5;10,7;44,6;319,8
2014;09;13;2105;56913;75900;0;5,9;-4,8;7,6;10,7;45,3;320,8
2014;09;13;2106;56913;75960;0;6,0;-4,7;7,5;10,7;44,3;322,3
2014;09;13;2107;56913;76020;0;6,6;-4,2;7,3;10,7;42,9;327,7
2014;09;13;2108;56913;76080;0;6,6;-4,2;7,3;10,7;43,1;327,4
2014;09;13;2109;56913;76140;0;6,7;-3,6;7,4;10,6;44,5;331,8
2014;09;13;2110;56913;76200;0;6,6;-4,2;7,2;10,7;42,5;327,5
2014;09;13;2111;56913;76260;0;6,5;-1,5;8,1;10,5;50,5;347,5
2014;09;13;2112;56913;76320;0;6,9;-0,4;8,0;10,6;49,2;356,4
2014;09;13;2113;56913;76380;0;6,9;-0,9;7,8;10,5;48,5;352,9
2014;09;13;2114;56913;76440;0;7,3;0,9;7,2;10,3;44,4;6,7
2014;09;13;2115;56913;76500;0;7,1;-0,1;7,9;10,6;48,1;359,4
2014;09;13;2116;56913;76560;0;6,7;-0,7;8,2;10,6;50,9;353,6
2014;09;13;2117;56913;76620;0;6,0;-2,6;8,2;10,5;51,2;336,5
2014;09;13;2118;56913;76680;0;6,7;-0,7;8,2;10,6;50,6;353,7
2014;09;13;2119;56913;76740;0;6,9;-0,5;8,0;10,6;49,3;355,6
2014;09;13;2120;56913;76800;0;7,3;-0,5;7,4;10,4;45,5;355,9
2014;09;13;2121;56913;76860;0;6,6;-2,0;7,6;10,3;47,8;343,2
2014;09;13;2122;56913;76920;0;6,4;-3,4;7,6;10,6;46,3;332,1
2014;09;13;2123;56913;76980;0;6,1;-4,8;7,2;10,6;42,9;321,5
2014;09;13;2124;56913;77040;0;5,7;-5,2;7,4;10,7;43,7;317,9
2014;09;13;2125;56913;77100;0;6,0;-5,0;7,4;10,7;43,7;320,2
2014;09;13;2126;56913;77160;0;5,7;-5,7;7,1;10,7;41,6;314,8
2014;09;13;2127;56913;77220;0;5,8;-6,4;6,5;10,8;36,9;312,0
2014;09;13;2128;56913;77280;0;5,5;-7,2;5,8;10,7;32,8;307,2
2014;09;13;2129;56913;77340;0;4,9;-7,7;5,4;10,6;30,4;302,7
2014;09;13;2130;56913;77400;0;4,8;-7,4;5,9;10,7;33,8;303,0
2014;09;13;2131;56913;77460;0;4,6;-7,7;5,9;10,7;33,5;300,6
2014;09;13;2132;56913;77520;0;4,7;-7,5;6,0;10,7;34,0;302,0
2014;09;13;2133;56913;77580;0;4,9;-7,8;5,4;10,7;30,6;302,1
2014;09;13;2134;56913;77640;0;4,7;-7,8;5,5;10,7;31,2;301,3
2014;09;13;2135;56913;77700;0;4,4;-8,0;5,6;10,7;31,5;299,0
2014;09;13;2136;56913;77760;0;4,4;-7,9;5,8;10,7;32,6;299,2
2014;09;13;2137;56913;77820;0;4,3;-7,8;5,9;10,7;33,3;299,0
2014;09;13;2138;56913;77880;0;4,4;-7,9;5,7;10,7;32,1;299,1
2014;09;13;2139;56913;77940;0;4,4;-7,9;5,8;10,7;32,6;299,1
2014;09;13;2140;56913;78000;0;4,3;-7,9;5,6;10,6;32,1;298,4
2014;09;13;2141;56913;78060;0;4,4;-8,1;5,3;10,6;30,0;298,6
2014;09;13;2142;56913;78120;0;3,7;-7,8;6,3;10,7;36,2;295,2
2014;09;13;2143;56913;78180;0;4,0;-7,7;6,3;10,7;35,9;297,2
2014;09;13;2144;56913;78240;0;4,0;-7,8;6,1;10,7;35,1;297,1
2014;09;13;2145;56913;78300;0;4,2;-7,6;6,2;10,6;35,6;298,9
2014;09;13;2146;56913;78360;0;4,2;-7,7;6,1;10,6;34,8;298,6
2014;09;13;2147;56913;78420;0;4,3;-7,8;5,7;10,6;32,8;298,9
2014;09;13;2148;56913;78480;0;4,1;-7,5;6,1;10,5;35,4;298,3
2014;09;13;2149;56913;78540;0;3,6;-6,7;7,2;10,4;43,4;298,2
2014;09;13;2150;56913;78600;0;3,1;-7,5;6,5;10,4;38,9;292,4
2014;09;13;2151;56913;78660;0;3,2;-7,8;6,2;10,4;36,1;292,0
2014;09;13;2152;56913;78720;0;4,2;-6,7;6,5;10,2;39,3;302,1
2014;09;13;2153;56913;78780;0;4,2;-6,9;6,2;10,2;37,5;301,5
2014;09;13;2154;56913;78840;0;3,9;-6,9;6,4;10,2;38,7;299,4
2014;09;13;2155;56913;78900;0;4,1;-6,8;6,4;10,2;38,7;301,3
2014;09;13;2156;56913;78960;0;4,0;-6,8;6,4;10,1;39,3;300,4
2014;09;13;2157;56913;79020;0;3,8;-7,2;6,1;10,2;36,8;297,5
2014;09;13;2158;56913;79080;0;4,1;-6,9;6,2;10,1;37,7;300,3
2014;09;13;2159;56913;79140;0;4,3;-6,5;6,4;10,1;39,2;303,0
2014;09;13;2200;56913;79200;0;2,8;-7,8;5,9;10,2;35,3;289,6
2014;09;13;2201;56913;79260;0;3,3;-7,1;6,5;10,2;40,0;295,1
2014;09;13;2202;56913;79320;0;2,6;-8,7;4,8;10,2;28,0;286,4
2014;09;13;2203;56913;79380;0;2,9;-8,2;5,2;10,1;30,9;289,3
2014;09;13;2204;56913;79440;0;4,3;-5,9;7,1;10,1;44,1;305,8
2014;09;13;2205;56913;79500;0;4,3;-5,5;7,4;10,2;46,5;307,8
2014;09;13;2206;56913;79560;0;3,6;-5,6;7,8;10,2;49,3;302,9
2014;09;13;2207;56913;79620;0;3,8;-5,8;7,4;10,2;46,8;303,3
2014;09;13;2208;56913;79680;0;4,0;-5,7;7,4;10,2;46,8;305,1
2014;09;13;2209;56913;79740;0;4,0;-5,4;7,6;10,1;48,7;306,4
2014;09;13;2210;56913;79800;0;4,0;-5,2;7,7;10,2;49,6;307,9
2014;09;13;2211;56913;79860;0;4,1;-5,4;7,6;10,1;48,2;307,7
2014;09;13;2212;56913;79920;0;4,2;-4,8;7,8;10,1;50,6;311,0
2014;09;13;2213;56913;79980;0;4,2;-5,0;7,6;10,1;49,1;310,1
2014;09;13;2214;56913;80040;0;4,4;-4,8;7,6;10,0;49,3;312,4
2014;09;13;2215;56913;80100;0;4,5;-5,0;7,4;10,0;48,0;312,0
2014;09;13;2216;56913;80160;0;4,3;-5,1;7,4;10,0;48,1;310,2
2014;09;13;2217;56913;80220;0;4,4;-5,2;7,3;10,0;47,4;310,1
2014;09;13;2218;56913;80280;0;4,4;-5,0;7,4;10,0;48,0;311,8
2014;09;13;2219;56913;80340;0;4,7;-4,8;7,3;9,9;47,7;314,2
2014;09;13;2220;56913;80400;0;4,1;-6,1;6,6;9,9;41,8;304,0
2014;09;13;2221;56913;80460;0;3,9;-6,3;6,7;9,9;42,3;301,6
2014;09;13;2222;56913;80520;0;4,1;-5,9;6,7;9,9;43,0;304,8
2014;09;13;2223;56913;80580;0;4,4;-5,7;6,7;9,8;43,3;307,9
2014;09;13;2224;56913;80640;0;3,7;-6,6;6,3;9,9;39,9;299,1
2014;09;13;2225;56913;80700;0;3,5;-6,7;6,3;9,8;39,6;297,2
2014;09;13;2226;56913;80760;0;4,0;-6,3;6,4;9,8;40,7;302,7
2014;09;13;2227;56913;80820;0;3,9;-6,5;6,2;9,8;39,4;300,7
2014;09;13;2228;56913;80880;0;3,6;-7,1;5,8;9,8;36,0;297,0
2014;09;13;2229;56913;80940;0;3,7;-6,9;6,0;9,8;37,4;298,2
2014;09;13;2230;56913;81000;0;3,7;-6,6;6,1;9,8;38,7;299,4
2014;09;13;2231;56913;81060;0;3,8;-6,5;6,2;9,8;39,6;300,3
2014;09;13;2232;56913;81120;0;4,1;-5,9;6,5;9,7;42,1;304,6
2014;09;13;2233;56913;81180;0;4,1;-5,8;6,5;9,6;42,5;305,0
2014;09;13;2234;56913;81240;0;4,2;-5,4;6,7;9,6;44,4;307,7
2014;09;13;2235;56913;81300;0;5,5;-2,5;7,3;9,5;50,7;335,5
2014;09;13;2236;56913;81360;0;4,9;-3,7;7,3;9,5;50,0;322,9
2014;09;13;2237;56913;81420;0;5,1;-3,7;7,0;9,4;48,3;323,8
2014;09;13;2238;56913;81480;0;5,6;-2,3;7,1;9,4;49,6;337,3
2014;09;13;2239;56913;81540;0;5,5;-2,7;7,0;9,3;49,0;333,6
2014;09;13;2240;56913;81600;0;5,7;-4,0;6,2;9,3;41,6;325,2
